hour,time,WindDayAheadForecastMW,WindIntradayForecastMW,PVDayAheadForecastMW,PVIntradayForecastMW,DayAheadPriceHourlyEURMWh,IntradayPricePriceQuarterHourlyEURMWh,IntradayPriceHourlyEURMWh,ImbalancePriceQuarterHourlyEURMWh,Wind_DA_MWh,Wind_ID_MWh,PV_DA_MWh,PV_ID_MWh
7,2/19/21 7:30,24662.0,24657.0,221.0,251.0,55.94,58.08,56.86,37.68,6165.5,6164.25,55.25,62.75
7,2/19/21 7:45,24300.0,24347.0,706.0,806.0,55.94,70.38,56.86,-67.62,6075.0,6086.75,176.5,201.5
8,2/19/21 8:00,23690.0,23596.0,1529.0,1651.0,60.39,61.52,61.59,-49.31,5922.5,5899.0,382.25,412.75
8,2/19/21 8:15,23183.0,23175.0,2520.0,2524.0,60.39,65.38,61.59,-25.03,5795.75,5793.75,630.0,631.0
8,2/19/21 8:30,22631.0,22728.0,3582.0,3577.0,60.39,62.79,61.59,37.77,5657.75,5682.0,895.5,894.25
8,2/19/21 8:45,22031.0,22390.0,4678.0,4292.0,60.39,57.46,61.59,32.21,5507.75,5597.5,1169.5,1073.0
9,2/19/21 9:00,21502.0,21499.0,5783.0,5341.0,58.0,59.64,56.55,30.11,5375.5,5374.75,1445.75,1335.25
9,2/19/21 9:15,20941.0,21047.0,6888.0,6630.0,58.0,54.26,56.55,33.12,5235.25,5261.75,1722.0,1657.5
9,2/19/21 9:30,20484.0,20233.0,8013.0,8314.0,58.0,51.52,56.55,26.87,5121.0,5058.25,2003.25,2078.5
9,2/19/21 9:45,20029.0,19657.0,9190.0,9772.0,58.0,46.86,56.55,23.71,5007.25,4914.25,2297.5,2443.0
10,2/19/21 10:00,19468.0,19064.0,10289.0,10816.0,52.7,55.49,51.09,31.74,4867.0,4766.0,2572.25,2704.0
10,2/19/21 10:15,19059.0,18733.0,11366.0,12255.0,52.7,48.16,51.09,65.61,4764.75,4683.25,2841.5,3063.75
10,2/19/21 10:30,18739.0,18354.0,12322.0,12928.0,52.7,43.46,51.09,42.89,4684.75,4588.5,3080.5,3232.0
10,2/19/21 10:45,18348.0,17701.0,13185.0,14290.0,52.7,40.71,51.09,20.84,4587.0,4425.25,3296.25,3572.5
11,2/19/21 11:00,18079.0,17194.0,13947.0,15026.0,47.62,44.73,45.39,18.05,4519.75,4298.5,3486.75,3756.5
11,2/19/21 11:15,17687.0,16526.0,14635.0,15701.0,47.62,42.81,45.39,41.09,4421.75,4131.5,3658.75,3925.25
11,2/19/21 11:30,17262.0,15868.0,15228.0,16349.0,47.62,43.65,45.39,46.35,4315.5,3967.0,3807.0,4087.25
11,2/19/21 11:45,16838.0,15597.0,15730.0,16953.0,47.62,41.42,45.39,44.58,4209.5,3899.25,3932.5,4238.25
12,2/19/21 12:00,16443.0,15443.0,16123.0,17329.0,46.18,49.04,44.0,20.29,4110.75,3860.75,4030.75,4332.25
12,2/19/21 12:15,16009.0,15315.0,16393.0,17675.0,46.18,37.65,44.0,17.42,4002.25,3828.75,4098.25,4418.75
12,2/19/21 12:30,15615.0,14974.0,16538.0,17965.0,46.18,34.58,44.0,10.0,3903.75,3743.5,4134.5,4491.25
12,2/19/21 12:45,15229.0,14457.0,16575.0,18200.0,46.18,27.93,44.0,-14.67,3807.25,3614.25,4143.75,4550.0
13,2/19/21 13:00,14849.0,14407.0,16509.0,17804.0,43.4,29.63,39.35,-1.15,3712.25,3601.75,4127.25,4451.0
13,2/19/21 13:15,14379.0,14355.0,16348.0,17872.0,43.4,21.08,39.35,-36.55,3594.75,3588.75,4087.0,4468.0
13,2/19/21 13:30,13943.0,14106.0,16068.0,17698.0,43.4,22.02,39.35,-27.6,3485.75,3526.5,4017.0,4424.5
13,2/19/21 13:45,13582.0,13906.0,15651.0,16982.0,43.4,28.12,39.35,-7.81,3395.5,3476.5,3912.75,4245.5
14,2/19/21 14:00,13306.0,13805.0,15119.0,16386.0,43.59,19.7,37.45,-27.04,3326.5,3451.25,3779.75,4096.5
14,2/19/21 14:15,12928.0,13740.0,14455.0,15500.0,43.59,27.13,37.45,-166.95,3232.0,3435.0,3613.75,3875.0
14,2/19/21 14:30,12531.0,13694.0,13604.0,14543.0,43.59,32.64,37.45,10.98,3132.75,3423.5,3401.0,3635.75
14,2/19/21 14:45,12244.0,13550.0,12588.0,13659.0,43.59,46.55,37.45,25.57,3061.0,3387.5,3147.0,3414.75
15,2/19/21 15:00,11995.0,13400.0,11407.0,12567.0,49.92,16.53,39.82,-8.93,2998.75,3350.0,2851.75,3141.75
15,2/19/21 15:15,11778.0,13082.0,10144.0,11212.0,49.92,33.53,39.82,20.79,2944.5,3270.5,2536.0,2803.0
15,2/19/21 15:30,11564.0,12684.0,8753.0,9613.0,49.92,48.03,39.82,22.23,2891.0,3171.0,2188.25,2403.25
15,2/19/21 15:45,11296.0,12296.0,7425.0,8203.0,49.92,52.54,39.82,-34.39,2824.0,3074.0,1856.25,2050.75
16,2/19/21 16:00,11157.0,11842.0,6061.0,6761.0,56.84,29.74,49.01,87.13,2789.25,2960.5,1515.25,1690.25
16,2/19/21 16:15,11132.0,11460.0,4733.0,5120.0,56.84,45.47,49.01,105.61,2783.0,2865.0,1183.25,1280.0
16,2/19/21 16:30,11178.0,11639.0,3454.0,3652.0,56.84,58.89,49.01,103.82,2794.5,2909.75,863.5,913.0
16,2/19/21 16:45,11233.0,11714.0,2248.0,2377.0,56.84,64.07,49.01,90.65,2808.25,2928.5,562.0,594.25
17,2/19/21 17:00,11410.0,11831.0,1201.0,1228.0,60.99,54.01,57.93,4.65,2852.5,2957.75,300.25,307.0
17,2/19/21 17:15,11859.0,12185.0,454.0,432.0,60.99,66.59,57.93,23.84,2964.75,3046.25,113.5,108.0
17,2/19/21 17:30,12332.0,12168.0,105.0,100.0,60.99,70.58,57.93,-52.55,3083.0,3042.0,26.25,25.0
17,2/19/21 17:45,12803.0,12818.0,9.0,8.0,60.99,75.26,57.93,5.17,3200.75,3204.5,2.25,2.0
18,2/19/21 18:00,13352.0,13656.0,0.0,0.0,62.53,82.35,65.99,143.82,3338.0,3414.0,0.0,0.0
18,2/19/21 18:15,13971.0,14494.0,0.0,0.0,62.53,75.19,65.99,132.35,3492.75,3623.5,0.0,0.0
18,2/19/21 18:30,14689.0,15023.0,0.0,0.0,62.53,78.1,65.99,119.71,3672.25,3755.75,0.0,0.0
18,2/19/21 18:45,15602.0,16038.0,0.0,0.0,62.53,71.43,65.99,27.7,3900.5,4009.5,0.0,0.0
19,2/19/21 19:00,16353.0,17108.0,0.0,0.0,57.97,69.12,57.44,37.3,4088.25,4277.0,0.0,0.0
19,2/19/21 19:15,17024.0,17818.0,0.0,0.0,57.97,55.12,57.44,23.72,4256.0,4454.5,0.0,0.0
19,2/19/21 19:30,17660.0,18426.0,0.0,0.0,57.97,52.1,57.44,22.2,4415.0,4606.5,0.0,0.0
19,2/19/21 19:45,18112.0,18875.0,0.0,0.0,57.97,46.17,57.44,19.57,4528.0,4718.75,0.0,0.0
20,2/19/21 20:00,18509.0,19182.0,0.0,0.0,49.04,55.59,47.86,-61.27,4627.25,4795.5,0.0,0.0
20,2/19/21 20:15,18850.0,19502.0,0.0,0.0,49.04,45.39,47.86,106.83,4712.5,4875.5,0.0,0.0
20,2/19/21 20:30,19144.0,19765.0,0.0,0.0,49.04,42.48,47.86,36.1,4786.0,4941.25,0.0,0.0
20,2/19/21 20:45,19382.0,19741.0,0.0,0.0,49.04,38.99,47.86,80.28,4845.5,4935.25,0.0,0.0
21,2/19/21 21:00,19645.0,20156.0,0.0,0.0,45.86,49.01,42.8,136.86,4911.25,5039.0,0.0,0.0
21,2/19/21 21:15,19802.0,20237.0,0.0,0.0,45.86,43.15,42.8,30.72,4950.5,5059.25,0.0,0.0
21,2/19/21 21:30,19976.0,20355.0,0.0,0.0,45.86,44.6,42.8,69.21,4994.0,5088.75,0.0,0.0
21,2/19/21 21:45,20168.0,20330.0,0.0,0.0,45.86,30.58,42.8,40.01,5042.0,5082.5,0.0,0.0
22,2/19/21 22:00,20003.0,20191.0,0.0,0.0,46.06,56.97,45.07,95.87,5000.75,5047.75,0.0,0.0
22,2/19/21 22:15,19994.0,20260.0,0.0,0.0,46.06,42.15,45.07,51.18,4998.5,5065.0,0.0,0.0
22,2/19/21 22:30,19961.0,20288.0,0.0,0.0,46.06,48.31,45.07,66.47,4990.25,5072.0,0.0,0.0
22,2/19/21 22:45,19918.0,20216.0,0.0,0.0,46.06,37.33,45.07,49.75,4979.5,5054.0,0.0,0.0
23,2/19/21 23:00,19892.0,20246.0,0.0,0.0,41.68,52.11,42.46,22.02,4973.0,5061.5,0.0,0.0
23,2/19/21 23:15,19837.0,20179.0,0.0,0.0,41.68,39.69,42.46,15.5,4959.25,5044.75,0.0,0.0
23,2/19/21 23:30,19757.0,20109.0,0.0,0.0,41.68,42.66,42.46,9.49,4939.25,5027.25,0.0,0.0
23,2/19/21 23:45,19726.0,19959.0,0.0,0.0,41.68,29.17,42.46,26.19,4931.5,4989.75,0.0,0.0
0,2/20/21 0:00,20599.0,20033.0,0.0,0.0,39.51,46.23,40.06,-75.62,5149.75,5008.25,0.0,0.0
0,2/20/21 0:15,20615.0,19939.0,0.0,0.0,39.51,42.12,40.06,77.92,5153.75,4984.75,0.0,0.0
0,2/20/21 0:30,20664.0,19949.0,0.0,0.0,39.51,37.16,40.06,48.83,5166.0,4987.25,0.0,0.0
0,2/20/21 0:45,20715.0,19828.0,0.0,0.0,39.51,31.55,40.06,33.94,5178.75,4957.0,0.0,0.0
1,2/20/21 1:00,20787.0,19891.0,0.0,0.0,37.66,47.78,40.49,16.36,5196.75,4972.75,0.0,0.0
1,2/20/21 1:15,20857.0,19834.0,0.0,0.0,37.66,45.87,40.49,-62.91,5214.25,4958.5,0.0,0.0
1,2/20/21 1:30,20918.0,19577.0,0.0,0.0,37.66,43.15,40.49,58.5,5229.5,4894.25,0.0,0.0
1,2/20/21 1:45,20981.0,19554.0,0.0,0.0,37.66,39.66,40.49,53.4,5245.25,4888.5,0.0,0.0
2,2/20/21 2:00,21042.0,19393.0,0.0,0.0,36.35,45.57,38.98,124.93,5260.5,4848.25,0.0,0.0
2,2/20/21 2:15,21137.0,19376.0,0.0,0.0,36.35,42.48,38.98,-63.28,5284.25,4844.0,0.0,0.0
2,2/20/21 2:30,21240.0,19408.0,0.0,0.0,36.35,46.28,38.98,56.71,5310.0,4852.0,0.0,0.0
2,2/20/21 2:45,21330.0,19680.0,0.0,0.0,36.35,42.89,38.98,-34.9,5332.5,4920.0,0.0,0.0
3,2/20/21 3:00,21393.0,19640.0,0.0,0.0,35.02,40.21,36.95,16.41,5348.25,4910.0,0.0,0.0
3,2/20/21 3:15,21469.0,19630.0,0.0,0.0,35.02,37.22,36.95,15.57,5367.25,4907.5,0.0,0.0
3,2/20/21 3:30,21517.0,19604.0,0.0,0.0,35.02,39.51,36.95,13.05,5379.25,4901.0,0.0,0.0
3,2/20/21 3:45,21586.0,19714.0,0.0,0.0,35.02,32.16,36.95,-25.04,5396.5,4928.5,0.0,0.0
4,2/20/21 4:00,21626.0,19831.0,0.0,0.0,35.02,34.05,36.54,-70.54,5406.5,4957.75,0.0,0.0
4,2/20/21 4:15,21678.0,19955.0,0.0,0.0,35.02,34.26,36.54,20.03,5419.5,4988.75,0.0,0.0
4,2/20/21 4:30,21716.0,19971.0,0.0,0.0,35.02,33.68,36.54,17.85,5429.0,4992.75,0.0,0.0
4,2/20/21 4:45,21752.0,20234.0,0.0,0.0,35.02,28.55,36.54,-10.61,5438.0,5058.5,0.0,0.0
5,2/20/21 5:00,21790.0,20217.0,0.0,0.0,32.95,37.3,37.47,147.88,5447.5,5054.25,0.0,0.0
5,2/20/21 5:15,21845.0,20306.0,0.0,0.0,32.95,32.72,37.47,85.47,5461.25,5076.5,0.0,0.0
5,2/20/21 5:30,21903.0,20394.0,0.0,0.0,32.95,34.13,37.47,92.71,5475.75,5098.5,0.0,0.0
5,2/20/21 5:45,21948.0,20402.0,0.0,0.0,32.95,43.46,37.47,128.34,5487.0,5100.5,0.0,0.0
6,2/20/21 6:00,22336.0,20835.0,0.0,0.0,35.07,14.49,37.33,-1.96,5584.0,5208.75,0.0,0.0
6,2/20/21 6:15,22358.0,20941.0,0.0,0.0,35.07,35.76,37.33,44.96,5589.5,5235.25,0.0,0.0
6,2/20/21 6:30,22320.0,21016.0,0.0,0.0,35.07,47.36,37.33,55.06,5580.0,5254.0,0.0,0.0
6,2/20/21 6:45,22215.0,20917.0,0.0,0.0,35.07,53.45,37.33,-9.65,5553.75,5229.25,0.0,0.0
7,2/20/21 7:00,22163.0,20743.0,3.0,3.0,37.01,24.84,33.92,44.56,5540.75,5185.75,0.75,0.75
7,2/20/21 7:15,22167.0,21050.0,90.0,97.0,37.01,30.27,33.92,4.97,5541.75,5262.5,22.5,24.25
7,2/20/21 7:30,22187.0,21174.0,493.0,503.0,37.01,37.8,33.92,19.22,5546.75,5293.5,123.25,125.75
7,2/20/21 7:45,22219.0,21583.0,1409.0,1414.0,37.01,39.06,33.92,19.79,5554.75,5395.75,352.25,353.5
8,2/20/21 8:00,22116.0,21450.0,2713.0,2675.0,38.95,48.66,40.2,79.64,5529.0,5362.5,678.25,668.75
8,2/20/21 8:15,22117.0,21353.0,4130.0,4046.0,38.95,44.9,40.2,2.09,5529.25,5338.25,1032.5,1011.5
8,2/20/21 8:30,22049.0,20973.0,5568.0,5413.0,38.95,40.06,40.2,-23.47,5512.25,5243.25,1392.0,1353.25
8,2/20/21 8:45,21922.0,21020.0,7058.0,6795.0,38.95,28.38,40.2,-35.5,5480.5,5255.0,1764.5,1698.75
9,2/20/21 9:00,21723.0,20712.0,8595.0,8205.0,38.25,55.75,43.82,-41.64,5430.75,5178.0,2148.75,2051.25
9,2/20/21 9:15,21331.0,20173.0,10278.0,9780.0,38.25,47.39,43.82,-15.25,5332.75,5043.25,2569.5,2445.0
9,2/20/21 9:30,20909.0,19591.0,11869.0,11274.0,38.25,26.06,43.82,-19.07,5227.25,4897.75,2967.25,2818.5
9,2/20/21 9:45,20466.0,18969.0,13435.0,13033.0,38.25,19.26,43.82,21.84,5116.5,4742.25,3358.75,3258.25
10,2/20/21 10:00,20031.0,18151.0,14928.0,14797.0,33.53,35.92,30.09,32.64,5007.75,4537.75,3732.0,3699.25
10,2/20/21 10:15,19289.0,17415.0,16333.0,16339.0,33.53,35.19,30.09,71.33,4822.25,4353.75,4083.25,4084.75
10,2/20/21 10:30,18543.0,16677.0,17643.0,17600.0,33.53,25.61,30.09,33.03,4635.75,4169.25,4410.75,4400.0
10,2/20/21 10:45,17840.0,15745.0,18845.0,18887.0,33.53,19.56,30.09,35.59,4460.0,3936.25,4711.25,4721.75
11,2/20/21 11:00,17071.0,15135.0,19922.0,20189.0,30.45,38.04,28.36,80.05,4267.75,3783.75,4980.5,5047.25
11,2/20/21 11:15,16641.0,14593.0,20870.0,21415.0,30.45,36.46,28.36,86.95,4160.25,3648.25,5217.5,5353.75
11,2/20/21 11:30,16335.0,14115.0,21712.0,22103.0,30.45,35.4,28.36,64.64,4083.75,3528.75,5428.0,5525.75
11,2/20/21 11:45,16051.0,13672.0,22462.0,22633.0,30.45,28.33,28.36,41.36,4012.75,3418.0,5615.5,5658.25
12,2/20/21 12:00,15825.0,13537.0,23082.0,23109.0,29.18,38.55,30.41,120.92,3956.25,3384.25,5770.5,5777.25
12,2/20/21 12:15,15664.0,13432.0,23517.0,23489.0,29.18,31.26,30.41,63.98,3916.0,3358.0,5879.25,5872.25
12,2/20/21 12:30,15564.0,13332.0,23752.0,23935.0,29.18,32.26,30.41,14.04,3891.0,3333.0,5938.0,5983.75
12,2/20/21 12:45,15495.0,13316.0,23800.0,23387.0,29.18,31.9,30.41,-38.59,3873.75,3329.0,5950.0,5846.75
13,2/20/21 13:00,15471.0,13549.0,23664.0,23059.0,23.11,33.47,27.18,-1.2,3867.75,3387.25,5916.0,5764.75
13,2/20/21 13:15,15456.0,13679.0,23328.0,22402.0,23.11,27.39,27.18,-7.62,3864.0,3419.75,5832.0,5600.5
13,2/20/21 13:30,15467.0,13868.0,22804.0,21869.0,23.11,26.3,27.18,-6.7,3866.75,3467.0,5701.0,5467.25
13,2/20/21 13:45,15466.0,13916.0,22109.0,20885.0,23.11,26.26,27.18,-10.37,3866.5,3479.0,5527.25,5221.25
14,2/20/21 14:00,15518.0,14054.0,21225.0,19803.0,20.36,-8.76,22.69,-23.81,3879.5,3513.5,5306.25,4950.75
14,2/20/21 14:15,15620.0,14320.0,20144.0,18802.0,20.36,20.68,22.69,-9.16,3905.0,3580.0,5036.0,4700.5
14,2/20/21 14:30,15794.0,14490.0,18891.0,17530.0,20.36,35.69,22.69,-86.48,3948.5,3622.5,4722.75,4382.5
14,2/20/21 14:45,15989.0,14713.0,17465.0,16126.0,20.36,42.42,22.69,4.12,3997.25,3678.25,4366.25,4031.5
15,2/20/21 15:00,16145.0,14827.0,15877.0,14452.0,27.16,0.28,32.29,5.93,4036.25,3706.75,3969.25,3613.0
15,2/20/21 15:15,16598.0,15049.0,14160.0,12848.0,27.16,33.21,32.29,4.85,4149.5,3762.25,3540.0,3212.0
15,2/20/21 15:30,17014.0,15439.0,12367.0,11065.0,27.16,48.79,32.29,-13.3,4253.5,3859.75,3091.75,2766.25
15,2/20/21 15:45,17479.0,15880.0,10507.0,9379.0,27.16,53.92,32.29,83.54,4369.75,3970.0,2626.75,2344.75
16,2/20/21 16:00,18029.0,16551.0,8626.0,7595.0,36.31,24.18,41.26,83.65,4507.25,4137.75,2156.5,1898.75
16,2/20/21 16:15,19035.0,17168.0,6817.0,6045.0,36.31,39.55,41.26,101.18,4758.75,4292.0,1704.25,1511.25
16,2/20/21 16:30,20091.0,17792.0,5104.0,4360.0,36.31,59.27,41.26,104.73,5022.75,4448.0,1276.0,1090.0
16,2/20/21 16:45,21287.0,18195.0,3482.0,2907.0,36.31,66.9,41.26,106.84,5321.75,4548.75,870.5,726.75
17,2/20/21 17:00,22333.0,18969.0,2011.0,1629.0,40.65,44.79,52.24,-3.49,5583.25,4742.25,502.75,407.25
17,2/20/21 17:15,23804.0,19919.0,854.0,654.0,40.65,58.1,52.24,-22.25,5951.0,4979.75,213.5,163.5
17,2/20/21 17:30,25023.0,20656.0,213.0,143.0,40.65,60.44,52.24,4.44,6255.75,5164.0,53.25,35.75
17,2/20/21 17:45,26234.0,21599.0,20.0,12.0,40.65,68.15,52.24,12.67,6558.5,5399.75,5.0,3.0
18,2/20/21 18:00,27469.0,23073.0,0.0,0.0,44.91,61.15,54.69,86.12,6867.25,5768.25,0.0,0.0
18,2/20/21 18:15,28521.0,24314.0,0.0,0.0,44.91,54.31,54.69,86.94,7130.25,6078.5,0.0,0.0
18,2/20/21 18:30,29506.0,25577.0,0.0,0.0,44.91,54.75,54.69,2.17,7376.5,6394.25,0.0,0.0
18,2/20/21 18:45,30202.0,26984.0,0.0,0.0,44.91,43.34,54.69,10.62,7550.5,6746.0,0.0,0.0
19,2/20/21 19:00,30841.0,27852.0,0.0,0.0,40.82,60.89,49.57,-63.49,7710.25,6963.0,0.0,0.0
19,2/20/21 19:15,31264.0,28538.0,0.0,0.0,40.82,50.23,49.57,-0.75,7816.0,7134.5,0.0,0.0
19,2/20/21 19:30,31534.0,29249.0,0.0,0.0,40.82,40.72,49.57,8.5,7883.5,7312.25,0.0,0.0
19,2/20/21 19:45,31783.0,29620.0,0.0,0.0,40.82,30.8,49.57,34.95,7945.75,7405.0,0.0,0.0
20,2/20/21 20:00,31898.0,29595.0,0.0,0.0,35.3,50.09,36.52,78.92,7974.5,7398.75,0.0,0.0
20,2/20/21 20:15,32008.0,29482.0,0.0,0.0,35.3,49.97,36.52,84.58,8002.0,7370.5,0.0,0.0
20,2/20/21 20:30,32093.0,29646.0,0.0,0.0,35.3,36.7,36.52,2.73,8023.25,7411.5,0.0,0.0
20,2/20/21 20:45,32152.0,29422.0,0.0,0.0,35.3,13.58,36.52,36.9,8038.0,7355.5,0.0,0.0
21,2/20/21 21:00,32163.0,29980.0,0.0,0.0,26.97,46.22,30.26,-10.9,8040.75,7495.0,0.0,0.0
21,2/20/21 21:15,32145.0,29995.0,0.0,0.0,26.97,34.79,30.26,-4.16,8036.25,7498.75,0.0,0.0
21,2/20/21 21:30,32062.0,30204.0,0.0,0.0,26.97,29.47,30.26,5.77,8015.5,7551.0,0.0,0.0
21,2/20/21 21:45,31936.0,29767.0,0.0,0.0,26.97,19.29,30.26,-11.82,7984.0,7441.75,0.0,0.0
22,2/20/21 22:00,31096.0,28864.0,0.0,0.0,32.08,50.91,31.64,3.86,7774.0,7216.0,0.0,0.0
22,2/20/21 22:15,30959.0,28811.0,0.0,0.0,32.08,26.46,31.64,-0.38,7739.75,7202.75,0.0,0.0
22,2/20/21 22:30,30833.0,28886.0,0.0,0.0,32.08,24.81,31.64,8.22,7708.25,7221.5,0.0,0.0
22,2/20/21 22:45,30705.0,28731.0,0.0,0.0,32.08,14.39,31.64,3.65,7676.25,7182.75,0.0,0.0
23,2/20/21 23:00,30546.0,28991.0,0.0,0.0,30.51,47.13,27.5,12.22,7636.5,7247.75,0.0,0.0
23,2/20/21 23:15,30359.0,28966.0,0.0,0.0,30.51,25.36,27.5,3.34,7589.75,7241.5,0.0,0.0
23,2/20/21 23:30,30207.0,28948.0,0.0,0.0,30.51,20.44,27.5,-6.85,7551.75,7237.0,0.0,0.0
23,2/20/21 23:45,30040.0,28929.0,0.0,0.0,30.51,7.27,27.5,14.36,7510.0,7232.25,0.0,0.0
0,2/21/21 0:00,28824.0,28927.0,0.0,0.0,19.11,29.79,16.65,-22.8,7206.0,7231.75,0.0,0.0
0,2/21/21 0:15,28694.0,28690.0,0.0,0.0,19.11,23.33,16.65,-11.02,7173.5,7172.5,0.0,0.0
0,2/21/21 0:30,28560.0,28527.0,0.0,0.0,19.11,3.45,16.65,-18.22,7140.0,7131.75,0.0,0.0
0,2/21/21 0:45,28446.0,28390.0,0.0,0.0,19.11,-9.35,16.65,-45.97,7111.5,7097.5,0.0,0.0
1,2/21/21 1:00,28309.0,28321.0,0.0,0.0,16.95,21.5,13.11,-29.43,7077.25,7080.25,0.0,0.0
1,2/21/21 1:15,28155.0,28152.0,0.0,0.0,16.95,15.15,13.11,-31.15,7038.75,7038.0,0.0,0.0
1,2/21/21 1:30,28008.0,27814.0,0.0,0.0,16.95,15.29,13.11,-39.22,7002.0,6953.5,0.0,0.0
1,2/21/21 1:45,27864.0,27314.0,0.0,0.0,16.95,5.22,13.11,-55.84,6966.0,6828.5,0.0,0.0
2,2/21/21 2:00,27734.0,27277.0,0.0,0.0,23.11,22.95,15.72,-0.94,6933.5,6819.25,0.0,0.0
2,2/21/21 2:15,27575.0,26905.0,0.0,0.0,23.11,9.92,15.72,-13.46,6893.75,6726.25,0.0,0.0
2,2/21/21 2:30,27402.0,26865.0,0.0,0.0,23.11,4.03,15.72,-16.04,6850.5,6716.25,0.0,0.0
2,2/21/21 2:45,27199.0,26624.0,0.0,0.0,23.11,8.62,15.72,-50.45,6799.75,6656.0,0.0,0.0
3,2/21/21 3:00,26951.0,26232.0,0.0,0.0,13.44,2.01,10.48,-30.47,6737.75,6558.0,0.0,0.0
3,2/21/21 3:15,26732.0,25994.0,0.0,0.0,13.44,15.02,10.48,-33.14,6683.0,6498.5,0.0,0.0
3,2/21/21 3:30,26522.0,25704.0,0.0,0.0,13.44,10.03,10.48,-33.08,6630.5,6426.0,0.0,0.0
3,2/21/21 3:45,26231.0,25424.0,0.0,0.0,13.44,15.3,10.48,18.6,6557.75,6356.0,0.0,0.0
4,2/21/21 4:00,25996.0,25101.0,0.0,0.0,12.18,-6.37,7.51,-3.85,6499.0,6275.25,0.0,0.0
4,2/21/21 4:15,25779.0,24945.0,0.0,0.0,12.18,7.2,7.51,63.04,6444.75,6236.25,0.0,0.0
4,2/21/21 4:30,25580.0,24491.0,0.0,0.0,12.18,8.64,7.51,75.57,6395.0,6122.75,0.0,0.0
4,2/21/21 4:45,25410.0,24297.0,0.0,0.0,12.18,18.42,7.51,76.06,6352.5,6074.25,0.0,0.0
5,2/21/21 5:00,25173.0,24141.0,0.0,0.0,18.91,5.53,11.55,31.18,6293.25,6035.25,0.0,0.0
5,2/21/21 5:15,24946.0,23897.0,0.0,0.0,18.91,13.49,11.55,-4.03,6236.5,5974.25,0.0,0.0
5,2/21/21 5:30,24676.0,23275.0,0.0,0.0,18.91,20.06,11.55,-33.27,6169.0,5818.75,0.0,0.0
5,2/21/21 5:45,24445.0,22972.0,0.0,0.0,18.91,26.03,11.55,-66.72,6111.25,5743.0,0.0,0.0
6,2/21/21 6:00,24608.0,23099.0,0.0,0.0,19.13,-5.89,11.8,-98.47,6152.0,5774.75,0.0,0.0
6,2/21/21 6:15,24312.0,22914.0,0.0,0.0,19.13,16.48,11.8,-34.73,6078.0,5728.5,0.0,0.0
6,2/21/21 6:30,24063.0,22797.0,0.0,0.0,19.13,3.36,11.8,-35.86,6015.75,5699.25,0.0,0.0
6,2/21/21 6:45,23726.0,22575.0,0.0,0.0,19.13,16.92,11.8,-50.49,5931.5,5643.75,0.0,0.0
7,2/21/21 7:00,23383.0,22112.0,4.0,5.0,29.01,6.05,17.78,-121.22,5845.75,5528.0,1.0,1.25
7,2/21/21 7:15,23062.0,22152.0,102.0,118.0,29.01,18.93,17.78,121.62,5765.5,5538.0,25.5,29.5
7,2/21/21 7:30,22741.0,22009.0,566.0,678.0,29.01,16.13,17.78,-51.92,5685.25,5502.25,141.5,169.5
7,2/21/21 7:45,22431.0,21817.0,1612.0,1869.0,29.01,10.98,17.78,-78.54,5607.75,5454.25,403.0,467.25
8,2/21/21 8:00,21965.0,21134.0,3016.0,3326.0,31.36,27.2,23.03,37.59,5491.25,5283.5,754.0,831.5
8,2/21/21 8:15,21501.0,20498.0,4498.0,4894.0,31.36,21.72,23.03,48.59,5375.25,5124.5,1124.5,1223.5
8,2/21/21 8:30,20896.0,19623.0,6020.0,6425.0,31.36,27.5,23.03,-87.75,5224.0,4905.75,1505.0,1606.25
8,2/21/21 8:45,20217.0,19028.0,7622.0,7994.0,31.36,27.69,23.03,20.01,5054.25,4757.0,1905.5,1998.5
9,2/21/21 9:00,19455.0,17985.0,9284.0,9740.0,34.58,36.1,26.58,21.21,4863.75,4496.25,2321.0,2435.0
9,2/21/21 9:15,18523.0,17225.0,10981.0,11800.0,34.58,28.39,26.58,16.9,4630.75,4306.25,2745.25,2950.0
9,2/21/21 9:30,17595.0,16125.0,12675.0,13630.0,34.58,16.98,26.58,-6.82,4398.75,4031.25,3168.75,3407.5
9,2/21/21 9:45,16601.0,15363.0,14330.0,15481.0,34.58,14.19,26.58,260.86,4150.25,3840.75,3582.5,3870.25
10,2/21/21 10:00,15583.0,14165.0,15902.0,17459.0,31.45,30.49,25.27,163.33,3895.75,3541.25,3975.5,4364.75
10,2/21/21 10:15,14495.0,13149.0,17375.0,18824.0,31.45,38.64,25.27,230.39,3623.75,3287.25,4343.75,4706.0
10,2/21/21 10:30,13420.0,11961.0,18745.0,20101.0,31.45,36.69,25.27,-31.37,3355.0,2990.25,4686.25,5025.25
10,2/21/21 10:45,12175.0,10965.0,20007.0,21428.0,31.45,45.59,25.27,22.5,3043.75,2741.25,5001.75,5357.0
11,2/21/21 11:00,11187.0,9803.0,21147.0,22412.0,32.08,40.83,35.04,-33.58,2796.75,2450.75,5286.75,5603.0
11,2/21/21 11:15,10539.0,8643.0,22150.0,22846.0,32.08,39.2,35.04,-24.34,2634.75,2160.75,5537.5,5711.5
11,2/21/21 11:30,9934.0,7840.0,23006.0,23819.0,32.08,35.68,35.04,-38.07,2483.5,1960.0,5751.5,5954.75
